REF_DATE,GEO,DGUID,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015-10,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,4525,B,,,0
2015-10,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,199305,A,,,0
2015-10,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,2.2,B,,,1
2015-10,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,1365,D,,,0
2015-10,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,58470,A,,,0
2015-10,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,2.3,D,,,1
2015-10,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,8110,B,,,0
2015-10,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,403035,A,,,0
2015-10,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2,B,,,1
2015-10,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,7110,C,,,0
2015-10,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,286555,A,,,0
2015-10,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,2.4,C,,,1
2015-10,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,51610,A,,,0
2015-10,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3322940,A,,,0
2015-10,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,1.5,A,,,1
2015-10,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,146080,A,,,0
2015-10,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,5810180,A,,,0
2015-10,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,2.5,A,,,1
2015-10,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,11175,B,,,0
2015-10,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,560485,A,,,0
2015-10,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,2,B,,,1
2015-10,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,10860,C,,,0
2015-10,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,455635,A,,,0
2015-10,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,2.3,C,,,1
2015-10,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,54920,A,,,0
2015-10,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1978095,A,,,0
2015-10,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.7,A,,,1
2015-10,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,65940,B,,,0
2015-10,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2003990,A,,,0
2015-10,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,3.2,B,,,1
2015-10,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,370,D,,,0
2015-10,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,16040,A,,,0
2015-10,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,2.2,D,,,1
2015-10,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,530,E,,,0
2015-10,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22725,A,,,0
2015-10,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,2.3,E,,,1
2015-10,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,365,D,,,0
2015-10,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,10305,A,,,0
2015-10,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.4,D,,,1
2015-11,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,369510,A,,,0
2015-11,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15213935,A,,,0
2015-11,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,2.4,A,,,1
2015-11,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,4475,C,,,0
2015-11,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,194430,A,,,0
2015-11,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,2.2,C,,,1
2015-11,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,1625,E,,,0
2015-11,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,59105,A,,,0
2015-11,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,2.7,E,,,1
2015-11,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,8000,B,,,0
2015-11,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,401045,A,,,0
2015-11,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2,B,,,1
2015-11,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,6100,D,,,0
2015-11,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,292590,A,,,0
2015-11,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,2,D,,,1
2015-11,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,57395,B,,,0
2015-11,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3337540,A,,,0
2015-11,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,1.7,B,,,1
2015-11,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,151785,B,,,0
2015-11,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,5865640,A,,,0
2015-11,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,2.5,B,,,1
2015-11,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,13130,B,,,0
2015-11,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,570650,A,,,0
2015-11,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,2.2,B,,,1
2015-11,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,12055,C,,,0
2015-11,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,464965,A,,,0
2015-11,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,2.5,C,,,1
2015-11,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,50110,B,,,0
2015-11,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1961770,A,,,0
2015-11,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.5,B,,,1
2015-11,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,63005,B,,,0
2015-11,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2016950,A,,,0
2015-11,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,3,B,,,1
2015-11,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,660,E,,,0
2015-11,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,16180,A,,,0
2015-11,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,3.9,D,,,1
2015-11,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,860,E,,,0
2015-11,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22765,A,,,0
2015-11,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,3.6,E,,,1
2015-11,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,310,D,,,0
2015-11,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,10295,A,,,0
2015-11,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,2.9,D,,,1
2015-12,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,363455,A,,,0
2015-12,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15170575,A,,,0
2015-12,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,2.3,A,,,1
2015-12,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,4550,C,,,0
2015-12,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,190965,A,,,0
2015-12,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,2.3,C,,,1
2015-12,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,1710,D,,,0
2015-12,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,59260,A,,,0
2015-12,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,2.8,D,,,1
2015-12,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,8090,B,,,0
2015-12,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,405750,A,,,0
2015-12,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2,B,,,1
2015-12,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,6520,C,,,0
2015-12,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,284850,A,,,0
2015-12,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,2.2,C,,,1
2015-12,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,55760,B,,,0
2015-12,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3331165,A,,,0
2015-12,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,1.6,B,,,1
2015-12,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,149960,A,,,0
2015-12,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,5835100,A,,,0
2015-12,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,2.5,A,,,1
2015-12,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,10145,C,,,0
2015-12,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,567740,A,,,0
2015-12,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,1.8,B,,,1
2015-12,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,10815,B,,,0
2015-12,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,462390,A,,,0
2015-12,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,2.3,B,,,1
2015-12,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,50455,B,,,0
2015-12,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1968580,A,,,0
2015-12,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.5,B,,,1
2015-12,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,63830,B,,,0
2015-12,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2015750,A,,,0
2015-12,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,3.1,B,,,1
2015-12,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,560,D,,,0
2015-12,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,16115,A,,,0
2015-12,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,3.4,D,,,1
2015-12,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,700,D,,,0
2015-12,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22685,A,,,0
2015-12,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,3,D,,,1
2015-12,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,360,E,,,0
2015-12,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,10220,A,,,0
2015-12,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.4,E,,,1
2016-01,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,366230,A,,,0
2016-01,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15192280,A,,,0
2016-01,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,2.4,A,,,1
2016-01,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,4285,C,,,0
2016-01,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,206745,A,,,0
2016-01,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,2,C,,,1
2016-01,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,1445,D,,,0
2016-01,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,59170,A,,,0
2016-01,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,2.4,D,,,1
2016-01,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,8850,C,,,0
2016-01,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,402900,A,,,0
2016-01,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2.1,C,,,1
2016-01,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,5255,C,,,0
2016-01,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,285065,A,,,0
2016-01,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,1.8,B,,,1
2016-01,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,61025,A,,,0
2016-01,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3316930,A,,,0
2016-01,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,1.8,A,,,1
2016-01,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,150140,A,,,0
2016-01,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,5851235,A,,,0
2016-01,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,2.5,A,,,1
2016-01,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,11225,B,,,0
2016-01,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,554750,A,,,0
2016-01,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,2,B,,,1
2016-01,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,9605,B,,,0
2016-01,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,461480,A,,,0
2016-01,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,2,B,,,1
2016-01,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,44895,B,,,0
2016-01,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1988840,A,,,0
2016-01,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,2.2,B,,,1
2016-01,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,68330,C,,,0
2016-01,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2016345,A,,,0
2016-01,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,3.3,C,,,1
2016-01,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,,F,,,0
2016-01,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,16215,A,,,0
2016-01,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,,F,,,1
2016-01,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,400,D,,,0
2016-01,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22720,A,,,0
2016-01,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,1.7,D,,,1
2016-01,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,315,E,,,0
2016-01,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,9890,A,,,0
2016-01,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.1,E,,,1
2016-02,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,351520,A,,,0
2016-02,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,15224650,A,,,0
2016-02,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,2.3,A,,,1
2016-02,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,3755,C,,,0
2016-02,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,198170,A,,,0
2016-02,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,1.9,C,,,1
2016-02,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,,F,,,0
2016-02,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,58900,A,,,0
2016-02,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,2.2,E,,,1
2016-02,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,9240,C,,,0
2016-02,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,396230,A,,,0
2016-02,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,2.3,C,,,1
2016-02,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,5435,C,,,0
2016-02,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,288990,A,,,0
2016-02,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,1.8,C,,,1
2016-02,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,58980,A,,,0
2016-02,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3350750,A,,,0
2016-02,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,1.7,A,,,1
2016-02,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,144880,A,,,0
2016-02,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,5872865,A,,,0
2016-02,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,2.4,A,,,1
2016-02,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,14380,B,,,0
2016-02,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,591275,A,,,0
2016-02,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,2.4,B,,,1
2016-02,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,10065,C,,,0
2016-02,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,460470,A,,,0
2016-02,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,2.1,C,,,1
2016-02,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,35830,C,,,0
2016-02,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1932805,A,,,0
2016-02,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,1.8,C,,,1
2016-02,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,66060,B,,,0
2016-02,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2025060,A,,,0
2016-02,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,3.2,B,,,1
2016-02,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,560,E,,,0
2016-02,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,16460,A,,,0
2016-02,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,3.3,E,,,1
2016-02,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,735,D,,,0
2016-02,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22565,A,,,0
2016-02,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,3.2,D,,,1
2016-02,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,290,D,,,0
2016-02,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,10120,A,,,0
2016-02,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,2.8,D,,,1
